"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Iasr","Pi_traf","Pocc"
"9326","SB5S","KBL_MGW","358","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9327","SB5S","KBL_MGW","357","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9328","SB5S","KBL_MGW","356","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9329","SB5S","KBL_MGW","355","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9330","SB5S","KBL_MGW","354","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9331","SB5S","KBL_MGW","353","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9332","SB5S","KBL_MGW","352","2020-09-25","","","","","","","222","222","191","125","21716","19716","16996","30","27","0","4","5","2","19","63","0","4","2","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0.25","0.23","0.2","56.31","2.24","13.33"
"9333","SB5S","KBL_MGW","350","2020-09-25","","","","","","","3","3","0","0","4","0","0","30","29","0","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.67"
"9334","SB5S","KBL_MGW","349","2020-09-25","","","","","","","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9335","SB5S","KBL_MGW","348","2020-09-25","","","","","","","0","0","0","0","0","0","0","81","15","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69.14"
"9336","SB5S","KBL_MGW","347","2020-09-25","","","","","","","20","20","18","12","2325","2260","2041","21","19","0","2","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","4","0.03","0.03","0.02","60","0.72","9.52"
"9337","SB5S","KBL_MGW","346","2020-09-25","","","","","","","42","42","41","28","3109","2894","2354","21","20","0","1","0","0","0","12","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0.04","0.03","0.03","66.67","0.69","5"
"9338","SB5S","KBL_MGW","345","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9339","SB5S","KBL_MGW","344","2020-09-25","","","","","","","32","32","32","17","6223","6106","5468","30","29","0","2","0","0","0","12","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.07","0.07","0.06","53.13","1.07","6.67"
"9340","SB5S","KBL_MGW","343","2020-09-25","","","","","","","1","1","0","0","10","0","0","50","50","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","2"
"9341","SB5S","KBL_MGW","342","2020-09-25","","","","","","","458","458","415","55","16783","15646","3592","30","29","0","2","33","4","2","217","0","2","43","0","1","0","0","1","1","0","0","94","5","0","0","0","101","0.19","0.18","0.04","12.01","1.52","6.67"
"9342","SB5S","KBL_MGW","341","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9343","SB5S","KBL_MGW","340","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9344","SB5S","KBL_MGW","339","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9345","SB5S","KBL_MGW","338","2020-09-25","","","","","","","1","1","1","1","117","117","102","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.13","3.33"
"9346","SB5S","KBL_MGW","337","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9347","SB5S","KBL_MGW","335","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9348","SB5S","KBL_MGW","334","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9349","SB5S","KBL_MGW","333","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","60","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.67"
"9350","SB5S","KBL_MGW","332","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9351","SB5S","KBL_MGW","331","2020-09-25","","","","","","","13","13","13","7","2193","2144","2004","30","29","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0.03","0.02","0.02","53.85","1.02","6.67"
"9352","SB5S","KBL_MGW","330","2020-09-25","","","","","","","250","250","183","41","9790","9260","6558","30","29","0","2","0","0","7","67","0","4","4","60","1","0","0","0","0","0","0","65","0","0","0","0","65","0.11","0.11","0.08","16.4","2.03","6.67"
"9353","SB5S","KBL_MGW","329","2020-09-25","","","","","","","109","109","106","71","30766","30423","28506","30","27","0","4","3","0","0","30","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0.36","0.35","0.33","65.14","2.65","13.33"
"9354","SB5S","KBL_MGW","328","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9355","SB5S","KBL_MGW","327","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9356","SB5S","KBL_MGW","326","2020-09-25","","","","","","","163","163","145","120","13123","12972","12084","30","25","0","6","10","2","0","5","0","6","0","3","0","0","0","0","0","0","0","12","5","0","0","0","17","0.15","0.15","0.14","73.62","1.16","20"
"9357","SB5S","KBL_MGW","325","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9358","SB5S","KBL_MGW","324","2020-09-25","","","","","","","222","222","191","114","18862","17083","13646","30","27","0","4","4","2","19","60","0","7","6","0","0","0","0","0","0","0","0","10","0","0","0","0","10","0.22","0.2","0.16","51.35","1.63","13.33"
"9359","SB5S","KBL_MGW","323","2020-09-25","","","","","","","385","385","375","192","41395","40337","34096","30","26","0","5","3","2","2","166","0","2","3","1","1","0","0","0","0","0","0","11","2","0","0","0","13","0.48","0.47","0.39","49.87","3.59","16.67"
"9360","SB5S","KBL_MGW","322","2020-09-25","","","","","","","319","319","305","193","52797","51900","47495","90","86","0","5","5","2","3","103","0","0","2","0","0","0","0","0","0","0","0","11","0","0","0","0","11","0.61","0.6","0.55","60.5","3.4","5.56"
"9361","SB5S","KBL_MGW","321","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9362","SB5S","KBL_MGW","320","2020-09-25","","","","","","","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9363","SB5S","KBL_MGW","319","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9364","SB5S","KBL_MGW","318","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9365","SB5S","KBL_MGW","317","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9366","SB5S","KBL_MGW","316","2020-09-25","","","","","","","38","38","32","26","5165","5128","4927","60","28","0","2","2","4","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0.06","68.42","1.07","3.33"
"9367","SB5S","KBL_MGW","315","2020-09-25","","","","","","","66","66","65","39","6896","6723","5659","30","27","0","4","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0.08","0.08","0.07","59.09","1.46","13.33"
"9368","SB5S","KBL_MGW","314","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9369","SB5S","KBL_MGW","313","2020-09-25","","","","","","","26","26","0","0","304","0","0","30","29","0","2","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","6.67"
"9370","SB5S","KBL_MGW","312","2020-09-25","","","","","","","45","45","30","21","4276","4111","3691","30","29","0","2","15","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","7","0.05","0.05","0.04","46.67","0.86","6.67"
"9371","SB5S","KBL_MGW","311","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"9372","SB5S","KBL_MGW","310","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","9","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.67"
"9373","SB5S","KBL_MGW","309","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9374","SB5S","KBL_MGW","308","2020-09-25","","","","","","","3","3","3","3","398","398","397","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.23","3.33"
"9375","SB5S","KBL_MGW","307","2020-09-25","","","","","","","97","97","97","54","9969","9569","7217","30","28","0","3","0","0","0","36","0","0","4","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0.12","0.11","0.08","55.67","2","10"
"9376","SB5S","KBL_MGW","306","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9377","SB5S","KBL_MGW","305","2020-09-25","","","","","","","0","0","0","0","0","0","0","210","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9378","SB5S","KBL_MGW","304","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","57","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.67"
"9379","SB5S","KBL_MGW","303","2020-09-25","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9380","SB5S","KBL_MGW","302","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9381","SB5S","KBL_MGW","301","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.67"
"9382","SB5S","KBL_MGW","300","2020-09-25","","","","","","","179","179","174","121","16164","15635","13156","30","26","0","5","3","0","1","42","0","0","7","1","0","0","0","0","0","0","0","4","0","0","0","0","4","0.19","0.18","0.15","67.6","2.02","16.67"
"9383","SB4S","Denpasar_MGW","1309","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","PSTN Maumere","0","0","0","0","0","0","0","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9384","SB4S","Denpasar_MGW","1308","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9385","SB4S","Denpasar_MGW","1307","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Palembang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9386","SB4S","Denpasar_MGW","1306","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Makassar via ISUP","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9387","SB4S","Denpasar_MGW","1305","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Medan via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9388","SB4S","Denpasar_MGW","1304","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","PSTN Kupang","0","0","0","0","0","0","0","370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9389","SB4S","Denpasar_MGW","1302","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Banjarmasin via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9390","SB4S","Denpasar_MGW","1301","2020-09-25","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Denpasar via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9391","SB4S","Denpasar_MGW","1326","2020-09-25","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Indosat_Jartap_DP 2","986","986","605","196","21459","18784","9445","124","59","0","4","325","2","0","1","3","7","62","29","2","0","0","0","0","1","0","346","8","0","0","0","355","0.25","0.22","0.11","19.88","1.7","3.23"
"9392","SB4S","Denpasar_MGW","1325","2020-09-25","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT3_DP","4","4","4","3","815","797","755","31","24","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","75","0.57","3.23"
"9393","SB4S","Denpasar_MGW","1324","2020-09-25","REG5","cell","olo","Telkomsel","Denpasar_MGW","Telkomsel_DPR","172334","172334","150159","67566","7055597","6697319","4540398","2728","2031","0","698","19863","144","2235","31832","0","20118","7701","386","95","0","19","102","48","0","0","15617","5980","0","0","0","21976","81.66","77.52","52.55","39.21","175.17","25.59"
"9394","SB4S","Denpasar_MGW","1323","2020-09-25","REG5","cell","olo","Telkomsel","Denpasar_MGW","Telkomsel_DPR","780239","780239","712992","254365","31604360","29523128","19604941","1889","700","0","1190","49820","1000","12063","177000","4","97753","35429","3075","772","0","41","978","726","1695","0","114762","27825","0","0","0","147289","365.79","341.7","226.91","32.6","676.99","63"
"9395","SB4S","Denpasar_MGW","1320","2020-09-25","REG5","cell","olo","netre-jatim","Denpasar_MGW","SmartTelecom_DP 1","4610","4610","4355","1599","188811","174337","107500","93","60","0","21","4","0","0","0","0","3","37","0","1","0","0","0","0","0","0","2017","942","0","0","0","2959","2.19","2.02","1.24","34.69","6.62","22.58"
"9396","SB4S","Denpasar_MGW","1319","2020-09-25","REG5","cell","olo","netre-jatim","Denpasar_MGW","Smartfren_DP 1","23229","23229","22164","3331","660516","596134","168048","31","3","0","29","84","12","0","27","31","11","64","1","18","0","0","0","0","0","0","18604","492","0","0","0","19096","7.64","6.9","1.94","14.34","19.87","93.55"
"9397","SB4S","Denpasar_MGW","1318","2020-09-25","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Smartfren_Jartap_DP 2","4858","4858","4561","1376","301873","284278","182797","62","45","0","18","27","27","0","3","0","34","104","19","2","0","0","4","2","104","0","3142","3","0","0","0","3255","3.49","3.29","2.12","28.32","16.06","29.03"
"9398","SB4S","Denpasar_MGW","1317","2020-09-25","REG5","cell","olo","Indosat","Denpasar_MGW","Indosat_DPR","319742","319742","310401","93559","12869613","11729094","7548543","1271","926","0","346","433","125","5467","103380","0","1954","513","2250","124","0","19","41","7","0","0","107065","2963","0","0","0","110888","148.95","135.75","87.37","29.26","285.4","27.22"
"9399","SB4S","Denpasar_MGW","1316","2020-09-25","REG5","cell","olo","XL Axiata","Denpasar_MGW","XL_DPR","742342","742342","708933","239186","32003793","29609853","17311381","2976","504","0","1330","4396","235","16086","247530","0","9811","1836","259","2341","0","53","420","184","21","0","203707","9818","0","0","0","216298","370.41","342.71","200.36","32.22","691.9","44.69"
"9400","SB4S","Denpasar_MGW","1315","2020-09-25","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT_DP 2","557","557","516","289","49787","47077","38647","31","14","0","6","7","5","9","195","0","1","4","2","1","0","0","0","0","0","0","32","7","0","0","0","41","0.58","0.54","0.45","51.89","2.78","19.35"
"9401","SB4S","Denpasar_MGW","1313","2020-09-25","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Indosat_Jartap_DP 1","0","0","0","0","0","0","0","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9402","SB4S","Denpasar_MGW","1312","2020-09-25","REG5","cell","olo","H3I","Denpasar_MGW","H3I_DPR","50724","50724","47397","10926","1939289","1794082","930176","248","49","0","100","1625","41","440","8937","0","91","434","32","27","0","4","63","6","0","0","27147","147","0","0","0","27405","22.45","20.76","10.77","21.54","54.72","40.32"
"9403","SB4S","Malang_MGW","1213","2020-09-25","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9404","SB4S","Malang_MGW","1212","2020-09-25","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Genban Via ISUP","0","0","0","0","0","0","0","465","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9405","SB4S","Malang_MGW","1211","2020-09-25","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS SB1S Via ISUP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9406","SB4S","Malang_MGW","1210","2020-09-25","REG5","pstn","Telkom","netre-jatim","Malang_MGW","PSTN Jember ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9407","SB4S","Malang_MGW","1209","2020-09-25","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Jakarta 2 via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9408","SB4S","Malang_MGW","1208","2020-09-25","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9409","SB4S","Malang_MGW","1207","2020-09-25","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","445908","445908","425883","173126","20299202","19112835","13017329","3875","2434","0","1411","12771","322","6814","139147","11","23077","11646","1258","258","0","0","242","38","896","0","69066","6519","0","0","0","77116","234.94","221.21","150.66","38.83","445.36","36.41"
"9410","SB4S","Malang_MGW","1206","2020-09-25","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_Jartap ML","0","0","0","0","0","0","0","217","217","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.46"
"9411","SB4S","Malang_MGW","1205","2020-09-25","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_ML","18097","18097","16895","3093","476575","429048","111607","93","75","0","19","98","8","0","8","0","0","62","5","9","0","0","0","1","0","0","13859","432","0","0","0","14292","5.52","4.97","1.29","17.09","14.72","20.43"
"9412","SB4S","Malang_MGW","1204","2020-09-25","REG5","cell","olo","netre-jatim","Malang_MGW","Smarttelecom_ML","4026","4026","3746","1394","130701","117452","63039","62","53","0","10","6","1","0","1","0","7","29","3","1","0","0","0","0","0","0","1660","922","0","0","0","2582","1.51","1.36","0.73","34.62","3.99","16.13"
"9413","SB4S","Malang_MGW","1203","2020-09-25","REG5","cell","olo","Indosat","Malang_MGW","Indosat_DPR","248419","248419","237110","64466","9647289","8742297","5671364","1457","893","0","564","741","47","5238","73820","3","1668","453","265","109","0","0","13","18","6","0","94538","5028","0","0","0","101228","111.66","101.18","65.64","25.95","226.37","38.71"
"9414","SB4S","Malang_MGW","1202","2020-09-25","REG5","cell","olo","netre-jatim","Malang_MGW","Indosat_Jartap_ML 2","2319","2319","1140","337","48600","46911","23925","558","520","0","8","1079","10","0","0","0","10","198","61","6","0","0","0","0","0","0","612","3","0","0","0","616","0.56","0.54","0.28","14.53","2.85","1.43"
"9415","SB4S","Malang_MGW","1201","2020-09-25","REG5","cell","olo","XL Axiata","Malang_MGW","XL_DPR","388574","388574","371414","94015","15296335","14123219","7524208","620","119","0","501","2214","87","7847","101312","1303","3181","1220","259","253","0","0","78","39","253","0","158530","13102","0","0","0","175214","177.04","163.46","87.09","24.19","344.49","80.81"
"9416","SB4S","Jember_MGW","1401","2020-09-25","REG5","pstn","Telkom","netre-jatim","Jember_MGW","PSTN Jember ","0","0","0","0","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9417","SB4S","Jember_MGW","1405","2020-09-25","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_Jartap_JR 2","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9418","SB4S","Jember_MGW","1404","2020-09-25","REG5","cell","olo","netre-jatim","Jember_MGW","Smarttelecom_JR 1","31","31","31","17","812","795","578","31","28","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","0","0","0","14","0.01","0.01","0.01","54.84","0.23","12.9"
"9419","SB4S","Jember_MGW","1403","2020-09-25","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_JR 1","39","39","18","7","711","579","357","31","28","0","4","21","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7","2","0","0","0","9","0.01","0.01","0","17.95","0.22","12.9"
"9420","SB4S","Jember_MGW","1402","2020-09-25","REG5","cell","olo","XL Axiata","Jember_MGW","XL_DPR","35945","35945","33496","13125","1709419","1589476","1046461","682","521","0","162","596","45","1160","16385","0","329","98","32","48","0","0","6","13","38","0","1756","1986","0","0","0","4116","19.78","18.4","12.11","36.51","41.01","23.75"
"9421","SB4S","Malang_MGW","342","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9422","SB4S","Malang_MGW","341","2020-09-25","","","","","","","35","35","31","14","6871","6438","5592","30","0","0","1","1","1","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0.07","0.06","40","1.04","3.33"
"9423","SB4S","Malang_MGW","340","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9424","SB4S","Denpasar_MGW","451","2020-09-25","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9425","SB4S","Denpasar_MGW","450","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9426","SB4S","Denpasar_MGW","447","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9427","SB4S","Denpasar_MGW","446","2020-09-25","","","","","","","30","30","27","20","3654","3567","3267","30","29","0","2","1","0","1","4","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0.04","0.04","0.04","66.67","1","6.67"
"9428","SB4S","Denpasar_MGW","445","2020-09-25","","","","","","","7","7","7","7","339","318","256","120","59","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.09","1.67"
"9429","SB4S","Denpasar_MGW","444","2020-09-25","","","","","","","3","3","3","3","959","944","921","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.62","3.33"
"9430","SB4S","Denpasar_MGW","443","2020-09-25","","","","","","","22","22","22","15","1824","1782","1416","30","29","0","2","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","68.18","0.61","6.67"
"9431","SB4S","Denpasar_MGW","442","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
