"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Oasr","Po_traf","Pocc"
"7858","SB5S","KBL_MGW","349","2020-09-22","","","","","","","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7859","SB5S","KBL_MGW","348","2020-09-22","","","","","","","9849","9849","9846","9828","2135402","2094478","2088676","81","21","0","50","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","8","24.72","24.24","24.17","99.79","68.19","61.73"
"7860","SB5S","KBL_MGW","347","2020-09-22","","","","","","","48","48","48","48","9734","9727","9704","21","13","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.11","0.11","0.11","100","2.48","9.52"
"7861","SB5S","KBL_MGW","346","2020-09-22","","","","","","","31","31","28","22","7817","7809","7423","21","13","0","2","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.09","0.09","0.09","70.97","1.39","10"
"7862","SB5S","KBL_MGW","345","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7863","SB5S","KBL_MGW","344","2020-09-22","","","","","","","36","36","36","36","1708","1698","1550","30","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","100","0.47","6.67"
"7864","SB5S","KBL_MGW","343","2020-09-22","","","","","","","0","0","0","0","0","0","0","50","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7865","SB5S","KBL_MGW","342","2020-09-22","","","","","","","10","10","10","10","677","665","664","30","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.28","6.67"
"7866","SB5S","KBL_MGW","341","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7867","SB5S","KBL_MGW","340","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7868","SB5S","KBL_MGW","339","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7869","SB5S","KBL_MGW","338","2020-09-22","","","","","","","12","12","7","7","480","478","478","30","30","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","58.33","0.35","3.33"
"7870","SB5S","KBL_MGW","337","2020-09-22","","","","","","","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7871","SB5S","KBL_MGW","335","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7872","SB5S","KBL_MGW","334","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7873","SB5S","KBL_MGW","333","2020-09-22","","","","","","","112","112","112","111","1904","1890","1847","60","60","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","99.11","0.18","1.67"
"7874","SB5S","KBL_MGW","332","2020-09-22","","","","","","","55","55","55","55","997","990","972","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.11","3.33"
"7875","SB5S","KBL_MGW","331","2020-09-22","","","","","","","26","16","15","15","1278","1275","1274","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.01","0.01","0.01","93.75","0.26","3.33"
"7876","SB5S","KBL_MGW","330","2020-09-22","","","","","","","324","324","218","64","15117","14330","10657","30","24","0","7","0","0","2","84","0","4","9","85","0","0","0","1","0","0","0","75","0","0","0","0","76","0.17","0.17","0.12","19.75","2.15","23.33"
"7877","SB5S","KBL_MGW","329","2020-09-22","","","","","","","38","38","38","38","4334","4329","4139","30","28","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.05","100","0.63","10"
"7878","SB5S","KBL_MGW","328","2020-09-22","","","","","","","6","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7879","SB5S","KBL_MGW","327","2020-09-22","","","","","","","10","10","8","7","1618","1615","1528","30","30","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","70","0.76","3.33"
"7880","SB5S","KBL_MGW","326","2020-09-22","","","","","","","716","716","712","712","75678","75447","75240","30","25","0","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.88","0.87","0.87","99.44","3.16","20"
"7881","SB5S","KBL_MGW","325","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7882","SB5S","KBL_MGW","324","2020-09-22","","","","","","","72","72","71","70","8507","8289","7758","30","27","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.1","0.1","0.09","97.22","0.93","13.33"
"7883","SB5S","KBL_MGW","323","2020-09-22","","","","","","","81","81","71","65","8026","7795","7554","30","27","0","4","3","0","1","6","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","6","0.09","0.09","0.09","80.25","1.1","13.33"
"7884","SB5S","KBL_MGW","322","2020-09-22","","","","","","","21","21","19","14","1175","1163","908","90","86","0","5","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","5","0.01","0.01","0.01","66.67","0.52","5.56"
"7885","SB5S","KBL_MGW","321","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7886","SB5S","KBL_MGW","320","2020-09-22","","","","","","","12","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7887","SB5S","KBL_MGW","319","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7888","SB5S","KBL_MGW","318","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7889","SB5S","KBL_MGW","317","2020-09-22","","","","","","","10","10","4","4","382","363","339","30","30","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","40","0.19","3.33"
"7890","SB5S","KBL_MGW","316","2020-09-22","","","","","","","22","22","22","22","2399","2393","2386","60","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","100","0.68","3.33"
"7891","SB5S","KBL_MGW","315","2020-09-22","","","","","","","401","401","378","356","19489","19300","16868","30","27","0","4","23","0","0","5","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0.23","0.22","0.2","88.78","1.84","13.33"
"7892","SB5S","KBL_MGW","314","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7893","SB5S","KBL_MGW","313","2020-09-22","","","","","","","10","10","10","1","145","138","14","30","1","0","1","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0.04","3.33"
"7894","SB5S","KBL_MGW","312","2020-09-22","","","","","","","86","86","85","37","6868","6854","4622","30","28","0","3","0","0","0","48","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0.08","0.05","43.02","1.02","10"
"7895","SB5S","KBL_MGW","311","2020-09-22","","","","","","","17631","16429","14883","14746","2301518","2293360","2289256","60","1","0","60","0","0","77","36","325","665","43","33","0","0","1","0","0","0","0","179","321","0","0","0","504","26.64","26.54","26.5","89.76","58.76","100"
"7896","SB5S","KBL_MGW","310","2020-09-22","","","","","","","2315","2315","2313","2311","504132","494521","493142","60","11","0","20","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","5.83","5.72","5.71","99.83","18.43","33.33"
"7897","SB5S","KBL_MGW","309","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7898","SB5S","KBL_MGW","308","2020-09-22","","","","","","","6","6","6","6","752","751","656","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.23","3.33"
"7899","SB5S","KBL_MGW","307","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.67"
"7900","SB5S","KBL_MGW","306","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7901","SB5S","KBL_MGW","305","2020-09-22","","","","","","","0","0","0","0","0","0","0","210","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7902","SB5S","KBL_MGW","304","2020-09-22","","","","","","","3461","3451","3443","3442","62761","62297","61058","60","57","0","4","0","0","0","1","0","0","0","6","0","0","0","0","0","1","0","0","1","0","0","0","2","0.73","0.72","0.71","99.74","2.68","6.67"
"7903","SB5S","KBL_MGW","303","2020-09-22","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7904","SB5S","KBL_MGW","302","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7905","SB5S","KBL_MGW","301","2020-09-22","","","","","","","5","5","5","5","432","432","432","60","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","100","0.46","1.67"
"7906","SB5S","KBL_MGW","300","2020-09-22","","","","","","","41","41","37","34","3979","3965","3780","30","28","0","3","2","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.05","0.04","82.93","1.07","10"
"7907","SB4S","Denpasar_MGW","1304","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","PSTN Kupang","0","0","0","0","0","0","0","370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7908","SB4S","Denpasar_MGW","1309","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","PSTN Maumere","0","0","0","0","0","0","0","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7909","SB4S","Denpasar_MGW","1308","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7910","SB4S","Denpasar_MGW","1307","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Palembang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7911","SB4S","Denpasar_MGW","1306","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Makassar via ISUP","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7912","SB4S","Denpasar_MGW","1305","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Medan via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7913","SB4S","Denpasar_MGW","1302","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Banjarmasin via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7914","SB4S","Denpasar_MGW","1301","2020-09-22","REG5","pstn","Telkom","netre-jatim","Denpasar_MGW","SS Denpasar via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7915","SB4S","Denpasar_MGW","1325","2020-09-22","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT3_DP","10","0","0","0","0","0","0","31","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7916","SB4S","Denpasar_MGW","1324","2020-09-22","REG5","cell","olo","Telkomsel","Denpasar_MGW","Telkomsel_DPR","608142","608142","593405","170766","24766076","22815331","12686876","2728","1915","0","814","348","2","9875","188057","0","3326","357","199","288","0","0","153","55","0","0","224189","5879","0","0","0","230767","286.64","264.07","146.84","28.08","585.17","29.84"
"7917","SB4S","Denpasar_MGW","1323","2020-09-22","REG5","cell","olo","Telkomsel","Denpasar_MGW","Telkomsel_DPR","608154","608154","593166","170138","25145242","23117075","12967704","1889","489","0","1401","371","1","9994","191647","0","3344","363","192","296","0","0","161","68","0","0","220956","5901","0","0","0","227606","291.03","267.56","150.09","27.98","604.33","74.17"
"7918","SB4S","Denpasar_MGW","1320","2020-09-22","REG5","cell","olo","netre-jatim","Denpasar_MGW","SmartTelecom_DP 1","14772","14668","13044","3718","469955","439739","253474","93","6","0","21","2213","0","282","6744","0","95","300","0","167","0","0","7","0","0","0","873","258","0","0","0","1149","5.44","5.09","2.93","25.35","14.73","22.58"
"7919","SB4S","Denpasar_MGW","1319","2020-09-22","REG5","cell","olo","netre-jatim","Denpasar_MGW","Smartfren_DP 1","11934","11117","9641","2321","332192","310452","171595","31","4","0","28","1845","0","144","4081","0","203","88","0","444","0","0","31","0","0","0","1490","457","0","0","0","1991","3.84","3.59","1.99","20.88","9.93","90.32"
"7920","SB4S","Denpasar_MGW","1318","2020-09-22","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Smartfren_Jartap_DP 2","585","585","384","353","41221","39965","37555","62","40","0","23","134","1","6","15","0","18","31","0","6","0","0","15","0","0","0","5","0","0","0","0","21","0.48","0.46","0.43","60.34","2.34","37.1"
"7921","SB4S","Denpasar_MGW","1317","2020-09-22","REG5","cell","olo","Indosat","Denpasar_MGW","Indosat_DPR","92779","92779","90953","33023","3665708","3353689","2123959","1271","871","0","401","55","0","1269","34972","0","17","224","257","0","0","0","15","49","0","0","22712","145","0","0","0","22962","42.43","38.82","24.58","35.59","82.53","31.55"
"7922","SB4S","Denpasar_MGW","1316","2020-09-22","REG5","cell","olo","XL Axiata","Denpasar_MGW","XL_DPR","813560","813034","745685","282287","33422737","31339868","20750061","2976","448","0","1566","59454","290","10878","172026","0","105644","35915","3635","394","0","0","822","94","0","0","103954","37271","0","0","0","142397","386.84","362.73","240.16","34.72","753.55","52.62"
"7923","SB4S","Denpasar_MGW","1315","2020-09-22","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT_DP 2","317","317","292","252","27075","26363","24643","31","2","0","6","0","0","4","46","0","0","0","0","0","0","0","9","0","0","0","2","4","0","0","0","15","0.31","0.31","0.29","79.5","1.8","19.35"
"7924","SB4S","Denpasar_MGW","1313","2020-09-22","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Indosat_Jartap_DP 1","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7925","SB4S","Denpasar_MGW","1312","2020-09-22","REG5","cell","olo","H3I","Denpasar_MGW","H3I_DPR","47847","47847","46241","11916","1884366","1709713","1043059","248","136","0","113","22","14","847","15497","0","2190","3790","2","1","0","0","159","2","0","0","13313","59","0","0","0","13568","21.81","19.79","12.07","24.9","46.13","45.56"
"7926","SB4S","Malang_MGW","1213","2020-09-22","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7927","SB4S","Malang_MGW","1212","2020-09-22","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Genban Via ISUP","0","0","0","0","0","0","0","465","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7928","SB4S","Malang_MGW","1211","2020-09-22","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS SB1S Via ISUP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7929","SB4S","Malang_MGW","1210","2020-09-22","REG5","pstn","Telkom","netre-jatim","Malang_MGW","PSTN Jember ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7930","SB4S","Malang_MGW","1209","2020-09-22","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Jakarta 2 via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7931","SB4S","Malang_MGW","1208","2020-09-22","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7932","SB4S","Malang_MGW","1207","2020-09-22","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","1060643","1060643","1013202","289516","44345849","40400446","23567812","3875","2328","0","1517","950","0","25409","339886","0","6286","1440","552","466","0","0","315","43","0","0","358428","24268","0","0","0","393472","513.26","467.6","272.78","27.3","1018.85","39.15"
"7933","SB4S","Malang_MGW","1206","2020-09-22","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_Jartap ML","57","57","0","0","116","0","0","217","217","0","1","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.46"
"7934","SB4S","Malang_MGW","1205","2020-09-22","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_ML","7530","7530","5618","1042","114247","101382","47570","93","75","0","19","3254","0","99","1826","0","23","79","0","108","0","0","0","0","0","0","946","145","0","0","0","1098","1.32","1.17","0.55","13.84","5.05","20.43"
"7935","SB4S","Malang_MGW","1204","2020-09-22","REG5","cell","olo","netre-jatim","Malang_MGW","Smarttelecom_ML","7152","6934","6131","1423","204692","181127","96035","62","4","0","11","991","0","52","2982","0","61","97","0","206","0","0","5","0","0","0","894","222","0","0","0","1122","2.37","2.1","1.11","20.52","5.35","17.74"
"7936","SB4S","Malang_MGW","1203","2020-09-22","REG5","cell","olo","Indosat","Malang_MGW","Indosat_DPR","356201","356201","349233","140549","16242903","14927591","9972112","1457","845","0","612","64","1","4642","133525","0","74","2535","265","183","0","0","229","1","0","0","73039","954","0","0","0","74363","188","172.77","115.42","39.46","357","42"
"7937","SB4S","Malang_MGW","1202","2020-09-22","REG5","cell","olo","netre-jatim","Malang_MGW","Indosat_Jartap_ML 2","560","560","527","351","53848","52095","46781","558","523","0","5","0","0","10","114","0","0","14","22","0","0","0","6","0","0","0","43","0","0","0","0","49","0.62","0.6","0.54","62.68","3.22","0.9"
"7938","SB4S","Malang_MGW","1201","2020-09-22","REG5","cell","olo","XL Axiata","Malang_MGW","XL_DPR","192717","191209","173278","55805","7827678","7259983","4831573","620","93","0","528","13295","72","3258","46866","0","27832","9827","679","64","0","0","247","2","0","0","23360","9787","0","0","0","33464","90.6","84.03","55.92","29.19","173.01","85.16"
"7939","SB4S","Jember_MGW","1401","2020-09-22","REG5","pstn","Telkom","netre-jatim","Jember_MGW","PSTN Jember ","0","0","0","0","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7940","SB4S","Jember_MGW","1405","2020-09-22","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_Jartap_JR 2","11","11","0","0","46","0","0","31","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","11","0","0","0","0","0.01","0"
"7941","SB4S","Jember_MGW","1404","2020-09-22","REG5","cell","olo","netre-jatim","Jember_MGW","Smarttelecom_JR 1","2633","2633","2361","596","71645","58432","23682","31","2","0","3","253","0","8","966","0","33","67","0","182","0","0","0","0","0","0","384","144","0","0","0","528","0.83","0.68","0.27","22.64","2.43","9.68"
"7942","SB4S","Jember_MGW","1403","2020-09-22","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_JR 1","2867","2867","2589","598","71435","60875","22376","31","28","0","4","397","0","22","1076","0","28","56","0","147","0","0","0","0","0","0","464","79","0","0","0","543","0.83","0.7","0.26","20.86","2.21","12.9"
"7943","SB4S","Jember_MGW","1402","2020-09-22","REG5","cell","olo","XL Axiata","Jember_MGW","XL_DPR","136897","136897","124183","37571","5555548","4933518","3230708","682","169","0","160","8299","32","1729","35527","0","19586","7899","639","37","0","0","257","1","0","0","19624","5627","0","0","0","25555","64.3","57.1","37.39","27.44","124.2","23.46"
"7944","SB4S","Malang_MGW","342","2020-09-22","","","","","","","3","3","3","3","245","233","229","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.13","3.33"
"7945","SB4S","Malang_MGW","341","2020-09-22","","","","","","","24","24","24","23","2242","2144","2078","30","10","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.02","0.02","95.83","0.59","3.33"
"7946","SB4S","Malang_MGW","340","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7947","SB4S","Denpasar_MGW","451","2020-09-22","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7948","SB4S","Denpasar_MGW","450","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7949","SB4S","Denpasar_MGW","447","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7950","SB4S","Denpasar_MGW","446","2020-09-22","","","","","","","26","26","26","25","2647","2632","2561","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","96.15","0.37","3.33"
"7951","SB4S","Denpasar_MGW","445","2020-09-22","","","","","","","36","36","36","33","6656","6649","6319","120","59","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0.08","0.07","91.67","0.98","1.67"
"7952","SB4S","Denpasar_MGW","444","2020-09-22","","","","","","","22","22","20","9","1204","1199","541","30","30","0","1","0","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","40.91","0.28","3.33"
"7953","SB4S","Denpasar_MGW","443","2020-09-22","","","","","","","35","35","34","34","4849","4837","4604","30","29","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0.05","97.14","0.81","6.67"
"7954","SB4S","Denpasar_MGW","442","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7955","SB4S","Denpasar_MGW","441","2020-09-22","","","","","","","6","6","6","5","777","775","636","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","83.33","0.48","3.33"
"7956","SB4S","Denpasar_MGW","440","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7957","SB4S","Denpasar_MGW","439","2020-09-22","","","","","","","29","29","28","27","3002","2999","2736","30","29","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","93.1","0.46","6.67"
"7958","SB4S","Denpasar_MGW","438","2020-09-22","","","","","","","5","5","5","3","290","288","193","30","30","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0.11","3.33"
"7959","SB4S","Denpasar_MGW","437","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","29","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.67"
"7960","SB4S","Denpasar_MGW","436","2020-09-22","","","","","","","351","351","337","235","52796","52709","47435","60","26","0","5","0","0","1","60","0","13","41","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.61","0.61","0.55","66.95","4.02","8.33"
"7961","SB4S","Denpasar_MGW","435","2020-09-22","","","","","","","9","9","9","3","345","342","322","30","30","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","33.33","0.25","3.33"
"7962","SB4S","Denpasar_MGW","434","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
